treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,31,32,1,0.9998455518945634,0.9996911037891268,0.9999176276771005,19554,0,4662
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,32,33,1,0.9998455518945634,0.9996911037891268,0.9999176276771005,16692,0,2862
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,33,34,1,0.9998455518945634,0.9996911037891268,0.9999176276771005,13530,0,3162
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,34,35,1,0.9997734761120263,0.9994954695222404,0.9998970345963756,10476,0,3054
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,35,36,1,0.9997734761120263,0.9994954695222404,0.9998970345963756,7590,0,2886
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,36,37,1,0.9997734761120263,0.9994954695222404,0.9998970345963756,5730,0,1860
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,37,38,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,4368,0,1362
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,38,39,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,3444,0,924
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,39,40,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,2868,0,576
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,40,41,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,2178,0,690
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,41,42,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,1542,0,636
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,42,43,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,1026,0,516
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,43,44,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,678,0,348
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,44,45,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,444,0,234
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,45,46,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,294,0,150
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,46,47,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,186,0,108
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,47,48,1,0.9994233937397035,0.9985893739703459,0.9997631795716638,48,0,138
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Unboosted,48,NA,NA,0.9994233937397035,0.9985893739703459,0.9997631795716638,-6,0,54
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,0,1,1,1,1,1,582720,NA,NA
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,1,2,1,1,NA,NA,575028,0,7692
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,2,3,1,1,NA,NA,567342,0,7686
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,3,4,1,1,NA,NA,559272,0,8070
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,4,5,1,1,0.9999897034596376,1,551082,6,8184
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,5,6,1,1,0.9999897034596376,1,542652,0,8430
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,6,7,1,1,0.9999897034596376,1,533784,0,8868
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,7,8,1,1,0.9999897034596376,1,523668,0,10116
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,8,9,1,1,0.9999897034596376,1,514590,0,9078
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,9,10,1,1,0.9999897034596376,1,505692,0,8898
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,10,11,1,1,0.9999897034596376,1,497832,0,7860
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,11,12,1,1,0.9999897034596376,1,490590,0,7242
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,12,13,1,1,0.9999897034596376,1,483504,0,7086
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,13,14,1,1,0.9999794069192751,1,476826,0,6678
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,14,15,1,0.9999897034596376,0.9999794069192751,1,470220,0,6606
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,15,16,1,0.9999897034596376,0.9999794069192751,1,434220,0,36000
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,16,17,1,0.9999897034596376,0.9999794069192751,1,400302,0,33918
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,17,18,1,0.9999897034596376,0.9999794069192751,1,372210,0,28092
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,18,19,1,0.9999897034596376,0.9999794069192751,1,347340,0,24870
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,19,20,1,0.9999897034596376,0.9999794069192751,1,319956,0,27384
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,20,21,1,0.9999897034596376,0.9999794069192751,1,288696,0,31260
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,21,22,1,0.9999897034596376,0.9999691103789127,1,260616,6,28074
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,22,23,1,0.9999897034596376,0.9999691103789127,1,235512,0,25104
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,23,24,1,0.9999897034596376,0.9999691103789127,1,213372,0,22140
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,24,25,1,0.9999897034596376,0.9999691103789127,1,193164,0,20208
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,25,26,1,0.9999897034596376,0.9999691103789127,1,178176,0,14988
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,26,27,1,0.9999897034596376,0.9999588138385502,1,161214,0,16962
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,27,28,1,0.9999897034596376,0.9999588138385502,1,140622,0,20592
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,28,29,1,0.9999897034596376,0.9999588138385502,1,123072,0,17550
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,29,30,1,0.9999897034596376,0.9999588138385502,1,108054,0,15018
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,30,31,1,0.9999897034596376,0.9999588138385502,1,94410,0,13644
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,31,32,1,0.9999897034596376,0.9999588138385502,1,81210,0,13200
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,32,33,1,0.9999897034596376,0.9999588138385502,1,73590,0,7620
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,33,34,1,0.9999897034596376,0.9999588138385502,1,64314,0,9276
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,34,35,1,0.9999897034596376,0.9999588138385502,1,53412,0,10902
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,35,36,1,0.9999897034596376,0.9999588138385502,1,41676,0,11736
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,36,37,1,0.9999897034596376,0.9999588138385502,1,33612,0,8064
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,37,38,1,0.9999897034596376,0.9999588138385502,1,27270,0,6342
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,38,39,1,0.9999897034596376,0.9999588138385502,1,22530,0,4740
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,39,40,1,0.9999897034596376,0.9999588138385502,1,19512,0,3018
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,40,41,1,0.9999897034596376,0.9999588138385502,1,15948,0,3564
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,41,42,1,0.9999897034596376,0.9999588138385502,1,12000,0,3948
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,42,43,1,0.9999897034596376,0.9999588138385502,1,8346,0,3654
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,43,44,1,0.9999897034596376,0.9999588138385502,1,5460,0,2886
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,44,45,1,0.9999897034596376,0.9999588138385502,1,3696,0,1764
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,45,46,1,0.9999897034596376,0.9999588138385502,1,2478,0,1218
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,46,47,1,0.9999897034596376,0.9999588138385502,1,1716,0,762
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,47,48,1,0.9999897034596376,0.9999588138385502,1,654,0,1062
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,Boosted,48,NA,NA,0.9999897034596376,0.9999588138385502,1,-6,0,660
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,0,1,1,1,1,1,582720,NA,NA
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,1,2,1,1,NA,NA,558210,0,24510
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,2,3,1,1,NA,NA,534516,0,23694
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,3,4,1,1,0.9999794069192751,1,510624,6,23886
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,4,5,1,0.9999794069192751,0.9999588138385502,0.9999897034596376,487110,12,23502
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,5,6,1,0.9999691103789127,0.9999485172981878,0.9999794069192751,463926,0,23184
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,6,7,1,0.9999588138385502,0.9999382207578253,0.9999691103789127,440472,6,23448
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,7,8,1,0.9999485172981878,0.9999279242174629,0.9999691103789127,415662,6,24804
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,8,9,1,0.9999382207578253,0.999907331136738,0.9999588138385502,392274,6,23382
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,9,10,1,0.9999279242174629,0.9998970345963756,0.9999485172981878,369900,0,22374
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,10,11,1,0.9998970345963756,0.9998661449752883,0.9999279242174629,349788,12,20100
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,11,12,1,0.9998764415156507,0.9998352553542009,0.999907331136738,331092,12,18684
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,12,13,1,0.9998455518945634,0.9997940691927512,0.9998764415156507,313278,6,17808
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,13,14,1,0.999814662273476,0.9997631795716638,0.9998558484349258,296442,12,16824
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,14,15,1,0.9998043657331136,0.9997528830313014,0.9998455518945634,280152,6,16284
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,15,16,1,0.9997940691927512,0.9997322899505765,0.9998352553542009,247068,0,33084
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,16,17,1,0.9997734761120263,0.9997219934102141,0.999814662273476,217734,6,29328
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,17,18,1,0.9997528830313014,0.9996911037891268,0.9998043657331136,193698,0,24036
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,18,19,1,0.9997322899505765,0.999670510708402,0.9997837726523887,172668,6,21024
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,19,20,1,0.9997322899505765,0.9996602141680395,0.9997837726523887,150648,0,22020
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,20,21,1,0.9997014003294893,0.9996293245469522,0.9997631795716638,129444,6,21198
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,21,22,1,0.9996911037891268,0.9996087314662273,0.999742586490939,110988,0,18456
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,22,23,1,0.999670510708402,0.9995881383855024,0.9997322899505765,95004,6,15978
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,23,24,1,0.9996293245469522,0.9995366556836902,0.9997014003294893,81858,0,13146
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,24,25,1,0.9995984349258649,0.9995057660626029,0.9996808072487644,70740,6,11112
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,25,26,1,0.9995984349258649,0.9995057660626029,0.9996808072487644,62052,0,8688
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,26,27,1,0.9995881383855024,0.9994748764415156,0.999670510708402,52914,0,9138
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,27,28,1,0.9994954695222404,0.9993513179571664,0.9995984349258649,43422,6,9486
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,28,29,1,0.9994645799011531,0.999320428336079,0.9995881383855024,35778,0,7644
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,29,30,1,0.9994439868204282,0.9992792421746293,0.9995675453047775,29460,0,6318
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,30,31,1,0.9994028006589786,0.9992277594728171,0.9995469522240527,24186,0,5274
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,31,32,1,0.9994028006589786,0.9992277594728171,0.9995469522240527,19530,0,4656
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,32,33,1,0.9992998352553542,0.99905271828665565,0.999485172981878,16668,0,2862
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,33,34,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,13506,6,3156
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,34,35,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,10452,0,3054
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,35,36,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,7572,0,2880
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,36,37,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,5718,0,1854
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,37,38,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,4356,0,1362
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,38,39,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,3432,0,924
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,39,40,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,2862,0,570
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,40,41,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,2166,0,696
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,41,42,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,1530,0,636
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,42,43,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,1026,0,504
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,43,44,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,672,0,354
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,44,45,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,438,0,234
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,45,46,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,294,0,144
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,46,47,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,186,0,108
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,47,48,1,0.9992483525535419,0.9989600494233937,0.9994542833607907,48,0,138
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Unboosted,48,NA,NA,0.9992483525535419,0.9989600494233937,0.9994542833607907,-6,0,54
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,0,1,1,1,1,1,582720,NA,NA
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,1,2,1,1,NA,NA,575028,0,7692
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,2,3,1,1,NA,NA,567342,0,7686
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,3,4,1,1,0.9999897034596376,1,559266,6,8070
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,4,5,1,0.9999897034596376,0.9999794069192751,1,551076,6,8184
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,5,6,1,0.9999794069192751,0.9999691103789127,0.9999897034596376,542640,6,8430
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,6,7,1,0.9999794069192751,0.9999588138385502,0.9999897034596376,533772,0,8868
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,7,8,1,0.9999691103789127,0.9999485172981878,0.9999794069192751,523650,6,10116
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,8,9,1,0.9999691103789127,0.9999485172981878,0.9999794069192751,514572,0,9078
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,9,10,1,0.9999588138385502,0.9999382207578253,0.9999794069192751,505674,0,8898
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,10,11,1,0.9999588138385502,0.9999382207578253,0.9999691103789127,497808,6,7860
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,11,12,1,0.9999588138385502,0.9999279242174629,0.9999691103789127,490566,0,7242
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,12,13,1,0.9999485172981878,0.9999279242174629,0.9999691103789127,483480,0,7086
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,13,14,1,0.9999485172981878,0.9999279242174629,0.9999691103789127,476808,0,6672
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,14,15,1,0.9999485172981878,0.9999176276771005,0.9999691103789127,470196,6,6606
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,15,16,1,0.9999485172981878,0.9999176276771005,0.9999588138385502,434196,0,36000
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,16,17,1,0.9999382207578253,0.999907331136738,0.9999588138385502,400278,0,33918
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,17,18,1,0.9999382207578253,0.999907331136738,0.9999588138385502,372186,0,28092
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,18,19,1,0.9999382207578253,0.999907331136738,0.9999588138385502,347316,0,24870
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,19,20,1,0.9999279242174629,0.999907331136738,0.9999485172981878,319926,6,27384
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,20,21,1,0.9999279242174629,0.9998970345963756,0.9999485172981878,288672,0,31254
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,21,22,1,0.9999279242174629,0.9998970345963756,0.9999485172981878,260598,0,28074
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,22,23,1,0.9999279242174629,0.9998970345963756,0.9999485172981878,235494,0,25104
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,23,24,1,0.9999176276771005,0.9998867380560131,0.9999485172981878,213360,0,22134
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,24,25,1,0.9999176276771005,0.9998867380560131,0.9999485172981878,193152,0,20208
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,25,26,1,0.9999176276771005,0.9998764415156507,0.9999382207578253,178164,0,14988
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,26,27,1,0.999907331136738,0.9998764415156507,0.9999382207578253,161202,0,16962
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,27,28,1,0.999907331136738,0.9998661449752883,0.9999279242174629,140610,6,20586
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,28,29,1,0.999907331136738,0.9998661449752883,0.9999279242174629,123060,0,17550
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,29,30,1,0.999907331136738,0.9998661449752883,0.9999279242174629,108042,0,15018
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,30,31,1,0.999907331136738,0.9998661449752883,0.9999279242174629,94398,0,13644
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,31,32,1,0.9998970345963756,0.9998455518945634,0.9999279242174629,81204,0,13194
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,Boosted,32,33,1,0.9998970345963756,0.9998455518945634,0.9999279242174629,73584,0,7620
