treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.19396997404777477,0.09343425318380821,0.09339510642445716,-2.076875132688754,0.03781308545272554,-0.3770210189719962,-0.010918929123553356,NA,region- and trial-stratified,1,0,7,3.5,0.8236826357527517,0.685901656796788,0.9891404660094083,0.1763173642472483,0.010859533990591697,0.31409834320321195
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.9559834474718585,0.1007712894625892,0.1019272461362419,-9.379076583645116,6.6553025112470005e-21,-1.1557571789422418,-0.756209716001475,NA,region- and trial-stratified,2,7,14,10.5,0.3844338880504645,0.31481907226247086,0.4694423791401754,0.6155661119495355,0.5305576208598246,0.6851809277375291
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.5336215468025196,0.10453783933897899,0.10516275262362954,-14.583314990729166,3.5866871072526075e-48,-1.7397367544599285,-1.3275063391451107,NA,region- and trial-stratified,3,14,28,21,0.2157528915474958,0.17556661166180973,0.26513760088263505,0.7842471084525042,0.734862399117365,0.8244333883381902
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.400057536073679,0.24926660505078843,0.2522139075228275,-5.551071904894705,2.8392326448401393e-8,-1.8943877112185368,-0.9057273609288214,NA,region- and trial-stratified,4,28,42,35,0.24658277612867952,0.15041040145933707,0.4042477441280175,0.7534172238713205,0.59575225587198255,0.849589598540663
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,10.179948267143185,470.10658141560555,1.020757675230998,9.97293335545036,2.0022625842413626e-23,8.179299986747598,12.180596547538773,NA,region- and trial-stratified,5,42,70,56,26369.103113429275,3566.3572894630274,194969.1358914178,-26368.103113429275,-194968.1358914178,-3565.3572894630274
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.22176928596201423,0.09390901851794808,0.09339421211664202,-2.374550637945763,0.01757032597559994,-0.4048185780751269,-0.03871999384890157,NA,Demographic adjustment,1,0,7,3.5,0.8011001680700379,0.6670978260524189,0.9620200429665544,0.19889983192996208,0.03797995703344559,0.33290217394758115
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.9885389947552132,0.10133186101009688,0.10280046035960223,-9.616095018419607,6.837787465542751e-22,-1.190024194654171,-0.7870537948562554,NA,Demographic adjustment,2,7,14,10.5,0.37211996328164354,0.30421390362747047,0.4551838868032185,0.6278800367183565,0.5448161131967815,0.6957860963725295
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.5827684822469534,0.10538836162523578,0.1063149478288503,-14.887544174831861,3.970891261359949e-50,-1.7911419510097548,-1.374395013484152,NA,Demographic adjustment,3,14,28,21,0.20540564842170836,0.16676961815365457,0.2529926066309572,0.7945943515782916,0.7470073933690429,0.8332303818463455
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.4542616569522524,0.24923255178987272,0.25207487137867096,-5.7691655221263085,7.966502772231341e-9,-1.948319326262014,-0.9602039876424909,NA,Demographic adjustment,4,28,42,35,0.2335727570719974,0.1425133889330825,0.3828147885237037,0.7664272429280026,0.6171852114762963,0.8574866110669175
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,10.186803266488765,470.3833691962908,1.020642333755754,9.980776741841996,1.8501272167444733e-23,8.186381051230578,12.187225481746951,NA,Demographic adjustment,5,42,70,56,26550.484271602447,3591.700518021394,196265.86668894705,-26549.484271602447,-196264.86668894705,-3590.700518021394
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.26382053958078383,0.09400647464430706,0.09325684364438273,-2.828967068484683,0.004669850392428968,-0.44660059443565703,-0.08104048472591066,NA,Full adjustment,1,0,7,3.5,0.7681113728775137,0.6397993966887582,0.9221563574415069,0.23188862712248626,0.07784364255849308,0.3602006033112418
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.029815272925541,0.10143106556756216,0.10293107461904195,-10.004901597860401,1.4503580794947322e-23,-1.231556472068868,-0.8280740737822139,NA,Full adjustment,2,7,14,10.5,0.3570729155121791,0.2918379863189151,0.4368898942889395,0.6429270844878209,0.5631101057110606,0.7081620136810849
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.6315601046380113,0.10554230753496446,0.10648494837740571,-15.321978641107183,5.453187759749364e-53,-1.8402667683533334,-1.4228534409226892,NA,Full adjustment,3,14,28,21,0.1956241418047316,0.15877506429432423,0.24102528332722417,0.8043758581952685,0.7589747166727758,0.8412249357056758
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.5044499184365328,0.2493936997204292,0.25162802780466664,-5.978864642234546,2.246981629588511e-9,-1.9976317904345227,-1.0112680464385428,NA,Full adjustment,4,28,42,35,0.2221394550482933,0.13565616535700364,0.36375742568935215,0.7778605449517066,0.6362425743106479,0.8643438346429964
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,10.226948977382438,463.4385177575932,1.0210888547212806,10.015728729282836,1.3000028605664738e-23,8.225651597113476,12.2282463576514,NA,Full adjustment,5,42,70,56,27638.05696250205,3735.5546869907594,204484.27520622124,-27637.05696250205,-204483.27520622124,-3734.5546869907594
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.11872883307916414,0.03688229211049577,0.036856148010907606,-3.2214118806996934,0.0012756068219230378,-0.1909655557894206,-0.0464921103689077,NA,Unadjusted,1,0,7,3.5,0.8880485775134465,0.8261610441260956,0.9545720917619162,0.11195142248655354,0.04542790823808385,0.1738389558739044
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.8920706039156988,0.04096171471737417,0.04138337295134812,-21.556256542076724,4.625425992374953e-103,-0.9731805244591302,-0.8109606833722675,NA,Unadjusted,2,7,14,10.5,0.40980632705826203,0.3778792705494931,0.44443090369252464,0.590193672941738,0.5555690963074753,0.6221207294505069
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7816125148185606,0.05389537848644065,0.05400690360025774,-32.9886069382074,1.183277172752701e-238,-1.8874641007915924,-1.6757609288455289,NA,Unadjusted,3,14,28,21,0.16836643488614747,0.15145539788282647,0.18716570549834216,0.8316335651138526,0.8128342945016578,0.8485446021171735
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.894718802555347,0.15773145031942296,0.15647620109776716,-12.108670770780769,9.502152071006854e-34,-2.2014065211446177,-1.5880310839660765,NA,Unadjusted,4,28,42,35,0.15036061012164287,0.11064742092687946,0.20432751967253918,0.8496393898783572,0.7956724803274609,0.8893525790731205
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.24988728306489,0.8367089937316031,0.8332420330728533,-1.5000290833331111,0.1336068690952851,-2.883011658292615,0.38323709216283475,NA,Unadjusted,5,42,70,56,0.286537092622892,0.05596595842832381,1.4670258091609492,0.7134629073771079,-0.46702580916094916,0.9440340415716761
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.11285454188843547,0.036888130490852364,0.03685821499574947,-3.0618558685343276,0.002199693428692231,-0.18509531581453856,-0.040613767962332376,NA,region- and trial-stratified,1,0,7,3.5,0.8932805855735054,0.8310250702455585,0.9601999183090342,0.10671941442649457,0.03980008169096583,0.1689749297544415
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.878046640444832,0.04098499428327303,0.041393934355147086,-21.211963881264943,7.405600020408328e-100,-0.9591772609593355,-0.7969160199303286,NA,region- and trial-stratified,2,7,14,10.5,0.41559392368658393,0.38320803652635044,0.4507168246544161,0.584406076313416,0.5492831753455839,0.6167919634736496
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7514696783102912,0.0539812882991132,0.05430108176204969,-32.25478427824564,3.0144884677756545e-228,-1.8578978428854733,-1.645041513735109,NA,region- and trial-stratified,3,14,28,21,0.1735187392348482,0.15600022290031101,0.19300455028767285,0.8264812607651518,0.8069954497123272,0.843999777099689
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8650253764585707,0.1587189662358362,0.16035806027548127,-11.630381243416256,2.8880481561094824e-31,-2.179321399229217,-1.5507293536879243,NA,region- and trial-stratified,4,28,42,35,0.15489227921752757,0.11311826674391769,0.21209322642393244,0.8451077207824724,0.7879067735760675,0.8868817332560823
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.3156591891619036,0.8383091636161206,0.8405609879075535,-1.5652156215779578,0.11753235984638111,-2.963128452270116,0.3318100739463088,NA,region- and trial-stratified,5,42,70,56,0.2682974061924141,0.05165705748083507,1.3934881636702472,0.7317025938075858,-0.3934881636702472,0.948342942519165
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.15393618812488633,0.03705406255444855,0.037011820599187895,-4.159108782891484,3.1949172374445794e-5,-0.22647802350155227,-0.08139435274822039,NA,Demographic adjustment,1,0,7,3.5,0.8573267268920245,0.7973368647928164,0.9218300935256267,0.1426732731079755,0.07816990647437327,0.2026631352071836
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.9292900342142144,0.041196173741175415,0.04155569506198468,-22.362519332863542,9.121574470523026e-111,-1.0107376998882334,-0.8478423685401955,NA,Demographic adjustment,2,7,14,10.5,0.39483392946783474,0.36395039435082494,0.42833813145628685,0.6051660705321653,0.5716618685437131,0.6360496056491751
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8209608142750668,0.05424709416842633,0.054673405643982015,-33.306153015831065,3.145051564957197e-243,-1.9281187202494205,-1.7138029083007131,NA,Demographic adjustment,3,14,28,21,0.16187014904368424,0.1454215198666438,0.1801792827873933,0.8381298509563158,0.8198207172126066,0.8545784801333562
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.950522494379923,0.15870627816612126,0.15988015530337832,-12.1999036758423,3.111918618154473e-34,-2.263881840617215,-1.6371631481426312,NA,Demographic adjustment,4,28,42,35,0.1421997536007565,0.10394619800066184,0.1945311162221356,0.8578002463992435,0.8054688837778644,0.8960538019993382
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.4055446177134459,0.8381548759500103,0.8435605501274966,-1.6662047762914118,0.09567263498857638,-3.0588929147421338,0.24780367931524205,NA,Demographic adjustment,5,42,70,56,0.2452334615900525,0.0469396326404134,1.2812083797959204,0.7547665384099476,-0.2812083797959204,0.9530603673595865
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.19846935595030227,0.037117398272152026,0.03704173819384455,-5.357992514057646,8.415172619318338e-8,-0.2710698287349993,-0.1258688831656052,NA,Full adjustment,1,0,7,3.5,0.8199848980133683,0.7625632457190675,0.8817304489098086,0.18001510198663173,0.11826955109019144,0.23743675428093247
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.9805010200598925,0.04127104275543776,0.04161053142990326,-23.563770669731436,9.070502434286323e-123,-1.0620561630400749,-0.8989458770797102,NA,Full adjustment,2,7,14,10.5,0.37512310755981126,0.3457441725701897,0.4069984601020647,0.6248768924401887,0.5930015398979354,0.6542558274298103
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8849109254117593,0.054337153658959574,0.05476000727712055,-34.421305239659816,1.2105836379780777e-259,-1.9922385674680667,-1.777583283355452,NA,Full adjustment,3,14,28,21,0.15184258414272744,0.1363897657606445,0.16904619075014327,0.8481574158572726,0.8309538092498567,0.8636102342393555
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.0127838776837903,0.15877988165735368,0.16012502745291324,-12.570076706314223,3.0842452362929263e-36,-2.3266231645149875,-1.698944590852593,NA,Full adjustment,4,28,42,35,0.1336161853104851,0.09762485417835902,0.18287643169543932,0.8663838146895149,0.8171235683045607,0.902375145821641
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.4812587215635156,0.8385106436771671,0.8447913770922175,-1.753401800409027,0.07953306219487717,-3.1370193951142573,0.17450195198722596,NA,Full adjustment,5,42,70,56,0.22735133617343373,0.04341199927432984,1.1906530665223225,0.7726486638265663,-0.1906530665223225,0.9565880007256702
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,17.053084467235593,5465.853614768702,0.9998653352679372,17.055381225578564,3.1878631479116678e-65,15.09338442072037,19.012784513750816,NA,Unadjusted,1,0,7,3.5,25471849.705692656,3589000.899369865,180778758.66325644,-25471848.705692656,-180778757.66325644,-3588999.899369865
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.7949340922266955,0.9131155421178364,0.8998608889470798,-0.8833966471827014,0.37702200166562766,-2.558629025659169,0.9687608412057777,NA,Unadjusted,2,7,14,10.5,0.4516109986170707,0.07741079594194424,2.6346776517433828,0.5483890013829293,-1.6346776517433828,0.9225892040580558
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-0.8380163832629287,1.0055040578790988,0.9275444921243775,-0.9034783672140617,0.36627206441566373,-2.655970181885204,0.9799374153593466,NA,Unadjusted,3,14,28,21,0.43256772154411677,0.07023066907920038,2.6642894931109913,0.5674322784558832,-1.6642894931109913,0.9297693309207996
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-19.904743268123468,7552.834227688551,0.7056254560191219,-28.208652477503684,4.5799179358331554e-175,-21.2877437484956,-18.521742787751336,NA,Unadjusted,4,28,42,35,2.2671478070918074e-9,5.686569585003132e-10,9.038769511862678e-9,0.9999999977328522,0.9999999909612305,0.999999999431343
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,NA,0,0,NA,NA,NA,NA,NA,Unadjusted,5,42,70,56,NA,NA,NA,NA,NA,NA
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,18.04428538760132,9017.707105992744,1.0000759922422764,18.04291426608904,8.968704743387002e-73,16.084172461003302,20.00439831419934,NA,region- and trial-stratified,1,0,7,3.5,68633093.41024727,9666457.498896103,487303804.0665529,-68633092.41024727,-487303803.0665529,-9666456.498896103
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.7777278080649463,0.9131738962642338,0.925558995444236,-0.8402790226155861,0.40075196032842464,-2.5917901047027208,1.0363344885728278,NA,region- and trial-stratified,2,7,14,10.5,0.45944878198601735,0.07488586648699626,2.8188654704969016,0.5405512180139826,-1.8188654704969016,0.9251141335130038
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-0.9638865111071583,1.0176438769353087,0.8445028268645286,-1.141365641943293,0.253717796240039,-2.619081636603899,0.6913086143895822,NA,region- and trial-stratified,3,14,28,21,0.3814076565707344,0.07286975302183951,1.9963262459141378,0.6185923434292656,-0.9963262459141378,0.9271302469781605
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-20.460413571705597,10640.645428037049,0.7068102687959698,-28.94753298726022,3.014270712913956e-184,-21.845736242448773,-19.075090900962422,NA,region- and trial-stratified,4,28,42,35,1.300634555824593e-9,3.254747460307571e-10,5.197485422248939e-9,0.9999999986993654,0.9999999948025146,0.9999999996745252
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,NA,0,0,NA,NA,NA,NA,NA,region- and trial-stratified,5,42,70,56,NA,NA,NA,NA,NA,NA
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,19.347757985545133,22547.001526993063,1.024578087262533,18.88363437211356,1.555079810091795e-79,17.339621835161633,21.355894135928633,NA,Demographic adjustment,1,0,7,3.5,252711223.46151474,33923611.528252006,1882551992.1494727,-252711222.46151474,-1882551991.1494727,-33923610.528252006
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2290571485542463,0.9216534546070987,0.8035170634743226,-1.529596824291364,0.1261165560124339,-2.803921653927303,0.34580735681881025,NA,Demographic adjustment,2,7,14,10.5,0.2925682961206482,0.06057205360384659,1.4131303596664515,0.7074317038793518,-0.4131303596664515,0.9394279463961535
