treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,27,28,1,0.9996247747110457,0.9995847916884523,0.9996616821165166,556674,6,35316
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,28,29,1,0.9996063210083103,0.9995663379857168,0.9996463040309038,521214,12,35448
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,29,30,1,0.9995847916884523,0.9995417330487362,0.9996247747110457,489438,12,31764
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,30,31,1,0.9995509599001039,0.9995048256432653,0.99959401853982,461544,18,27876
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,31,32,1,0.9995263549631234,0.9994771450891621,0.9995694136028394,439110,12,22422
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,32,33,1,0.9995017500261427,0.9994494645350589,0.9995478842829814,417810,12,21288
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,33,34,1,0.9994617670035493,0.9994064058953429,0.999514052494633,381180,12,36618
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,34,35,1,0.9994402376836912,0.9993848765754848,0.999492523174775,356298,12,24870
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,35,36,1,0.9994217839809557,0.9993633472556268,0.9994771450891621,332562,6,23730
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,36,37,1,0.9994094815124654,0.9993479691700139,0.9994648426206718,309942,0,22620
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,37,38,1,0.9993848765754848,0.9993202886159107,0.9994402376836912,289338,12,20592
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,38,39,1,0.9993448935528914,0.9992772299761947,0.9994064058953429,271266,12,18060
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,39,40,1,0.9993141373816656,0.9992403225707238,0.9993787253412397,255468,6,15792
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,40,41,1,0.9992926080618075,0.9992187932508658,0.9993602716385043,227478,6,27984
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,41,42,1,0.999246473804969,0.999166507759782,0.9993172129987882,209202,12,18264
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,42,43,1,0.9992249444851109,0.999144978439924,0.9992987592960527,191094,0,18108
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,43,44,1,0.9991726589940272,0.9990834660974725,0.9992526250392141,175368,12,15714
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,44,45,1,0.9991326759714336,0.9990404074577564,0.9992187932508658,161532,6,13830
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,45,46,1,0.9990711636289822,0.9989696682639372,0.9991634321426595,150588,12,10932
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,46,47,1,0.9990250293721435,0.9989173827728534,0.9991234491200659,142182,6,8400
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,47,48,1,0.9990188781378984,0.9989081559214856,0.9991172978858208,124848,0,17334
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,48,49,1,0.9989696682639372,0.9988527948132793,0.9990742392461047,113952,6,10890
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,49,50,1,0.9989173827728534,0.9987912824708277,0.9990311806063886,103458,6,10488
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,50,51,1,0.9988804753673824,0.9987482238311117,0.9989973488180404,93918,6,9534
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,51,52,1,0.9988374167276663,0.9986959383400279,0.9989604414125695,86166,6,7746
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,52,53,1,0.9988005093221954,0.9986559553174345,0.9989327608584663,80256,0,5910
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,53,54,1,0.998738996979744,0.9985821405064926,0.9988773997502599,74718,6,5532
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,54,55,1,0.9987113164256408,0.9985513843352668,0.9988558704304018,63468,0,11250
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,55,56,1,0.998680560254415,0.998514476929796,0.9988312654934213,55986,6,7476
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,56,57,1,0.9986282747633313,0.9984468133530993,0.9987882068537052,48690,0,7296
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,57,58,1,0.9985882917407377,0.9983976034791381,0.9987543750653568,42648,0,6042
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,58,59,1,0.9985390818667765,0.9983360911366865,0.9987174676598859,38226,6,4416
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,59,60,1,0.998434510884609,0.9982038396004158,0.998637501614699,35550,0,2676
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,60,61,1,0.9983237886681963,0.9980623612127774,0.9985483087181443,33390,6,2154
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,61,62,1,0.9982622763257447,0.9979885464018355,0.9985021744613056,26850,0,6540
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,62,63,1,0.998151554109332,0.9978439923970744,0.9984160571818735,23376,6,3468
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,63,64,1,0.998108495469616,0.9977855556717455,0.9983853010106478,19950,0,3426
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,64,65,1,0.9979577902306097,0.9975856405587781,0.9982745787942351,17226,6,2718
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,65,66,1,0.9978439923970744,0.9974287840855267,0.9981915371319255,15030,0,2196
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,66,67,1,0.9978439923970744,0.9974287840855267,0.9981915371319255,13308,0,1722
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,67,68,1,0.9978439923970744,0.9974287840855267,0.9981915371319255,12222,0,1086
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,68,69,1,0.9978439923970744,0.9974287840855267,0.9981915371319255,9270,0,2952
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,69,70,1,0.9977363457977844,0.9972596251437851,0.998130024789474,7560,0,1710
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,70,NA,NA,0.9977363457977844,0.9972596251437851,0.998130024789474,0,0,7560
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,0,1,1,1,1,1,113862,NA,NA
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,1,2,1,1,NA,NA,107976,0,5886
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,2,3,1,1,NA,NA,102510,0,5466
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,3,4,1,0.9995257166947723,0.9993149241146712,0.9996311129848229,97050,54,5406
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,4,5,1,0.998946037099494,0.9986825463743676,0.9991041315345699,92112,60,4878
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,5,6,1,0.9984717537942663,0.9982082630691399,0.9987352445193929,87582,36,4494
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,6,7,1,0.9978920741989882,0.9975758853288363,0.9981555649241146,83238,54,4290
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,7,8,1,0.99752318718381106,0.997154300168634,0.9978393760539629,79182,30,4026
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,8,9,1,0.9968908094435075,0.9964692242833052,0.9972069983136593,75078,54,4050
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,9,10,1,0.9964165261382799,0.9959949409780775,0.9967854131534569,71442,36,3600
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,10,11,1,0.9958895446880269,0.9954152613827992,0.9962584317032039,68004,36,3402
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,11,12,1,0.9952044688026981,0.9947301854974704,0.9956787521079258,64872,48,3084
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,12,13,1,0.9946774873524451,0.9941505059021922,0.9951517706576728,61932,30,2910
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,13,14,1,0.9940451096121417,0.9934654300168634,0.9945720910623945,59112,42,2778
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,14,15,1,0.9935181281618887,0.9928857504215851,0.9940451096121417,56376,30,2706
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,15,16,1,0.9927803541315345,0.992147976391231,0.9933600337268128,50976,42,5358
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,16,17,1,0.9923060708263068,0.991620994940978,0.9929384485666104,45942,24,5010
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,17,18,1,0.9915155986509274,0.9907778246205733,0.992147976391231,42000,36,3906
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,18,19,1,0.9908832209106239,0.9901454468802697,0.991620994940978,38406,30,3564
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,19,20,1,0.990198145025295,0.9894076728499156,0.9909886172006744,34368,24,4014
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,20,21,1,0.9895130691399662,0.9886698988195615,0.9903035413153456,30438,24,3906
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,21,22,1,0.9888279932546374,0.9879321247892073,0.9896711635750421,26832,24,3582
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,22,23,1,0.9880375210792579,0.9870889544688026,0.988933389544688,23562,18,3252
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,23,24,1,0.9875632377740303,0.9865619730185496,0.9885118043844856,20670,12,2880
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,24,25,1,0.9871416526138279,0.9860876897133221,0.9881429173693086,18456,12,2202
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,25,26,1,0.9862457841483979,0.9850864249578414,0.9872997470489038,16596,12,1848
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,26,27,1,0.9856661045531196,0.9844540472175379,0.9867727655986509,14514,12,2070
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,27,28,1,0.9846121416526138,0.9832946880269814,0.9858241989881955,12246,18,2250
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,28,29,1,0.9835054806070825,0.9820299325463743,0.9848229342327149,10296,12,1938
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,29,30,1,0.9826623102866778,0.981081365935919,0.9840851602023608,8514,6,1776
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,30,31,1,0.98171374367622255,0.9800274030354131,0.9832946880269814,6978,12,1524
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,31,32,1,0.9803435919055649,0.9783937605396289,0.9820826306913996,5484,6,1488
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,32,33,1,0.9801327993254637,0.9781829679595277,0.9819245362563237,4584,6,894
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,33,34,1,0.9801327993254637,0.9781829679595277,0.9819245362563237,3564,0,1020
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,34,35,1,0.9796058178752107,0.9774451939291736,0.9815029510961214,2568,0,996
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,35,36,1,0.9788153456998313,0.976443929173693,0.9809759696458684,1728,0,840
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,36,37,1,0.9788153456998313,0.976443929173693,0.9809759696458684,1254,0,474
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,37,38,1,0.9772870994940978,0.9739144182124788,0.980185497470489,900,6,348
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,38,39,1,0.9772870994940978,0.9739144182124788,0.980185497470489,702,0,198
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,39,40,1,0.9772870994940978,0.9739144182124788,0.980185497470489,582,0,120
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,40,41,1,0.9772870994940978,0.9739144182124788,0.980185497470489,462,0,120
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,41,42,1,0.9772870994940978,0.9739144182124788,0.980185497470489,318,0,144
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,42,43,1,0.9772870994940978,0.9739144182124788,0.980185497470489,192,0,126
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,43,44,1,0.9772870994940978,0.9739144182124788,0.980185497470489,108,0,84
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,44,45,1,0.9772870994940978,0.9739144182124788,0.980185497470489,72,0,36
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,45,46,1,0.9772870994940978,0.9739144182124788,0.980185497470489,36,0,36
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,46,47,1,0.9772870994940978,0.9739144182124788,0.980185497470489,30,0,6
moderna,postest,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Unboosted,47,NA,NA,0.9772870994940978,0.9739144182124788,0.980185497470489,-6,0,36
