treatment,outcome,treatment_descr,outcome_descr,treated_descr,n_events,time,leadtime,interval,n.risk,n.event,n.censor,sumerand,surv,surv.ll,surv.ul,se.surv_greenwood,haz_km,cml.haz_km,se.haz_km,haz_ac,cml.haz_ac,se.haz_ac,llsurv,se.llsurv
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,47,48,1,1908,0,1173,0,0.9874680282587406,0.9864411292086221,0.9884188607125539,5.042640305558155e-4,0,0.012610183175214248,NaN,0,0.012613265724617217,NaN,-4.373006183579992,0.040486321299499695
moderna,postest,mRNA-1273,Positive SARS-CoV-2 test,Boosted,7814,48,NA,NA,735,0,735,0,0.9874680282587406,0.9864411292086221,0.9884188607125539,5.042640305558155e-4,NA,NA,NA,NA,0.012613265724617217,NA,-4.373006183579992,0.040486321299499695
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,0,1,1,NA,NA,NA,0,1,1,1,0,0,0,0,0,0,0,NA,NA
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,1,2,1,1262057,8,66434,5.0226717917631e-12,0.9999952458377309,0.9999904916754618,1,2.2411176042232283e-6,6.3388579121228285e-6,6.3388579121228285e-6,2.2411176042232283e-6,6.510225937391157e-6,6.3388780027695676e-6,2.301712453680723e-6,-11.968808776348377,0.3535533905937529
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,2,3,1,1195615,8,122579,5.5964184918817846e-12,0.9999904916754618,0.9999809833509238,0.9999952458377309,3.2586521068358897e-6,6.691117123823305e-6,1.3029975035946134e-5,2.3656592314932295e-6,7.0526742197868945e-6,1.3030017512175834e-5,2.4934968831399245e-6,-11.248254822839488,0.25009134211534767
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,3,4,1,1073028,6,108243,5.211125942179124e-12,0.9999857375131929,0.9999762291886547,0.9999904916754618,3.978646335900348e-6,5.591652780728928e-6,1.862162781667506e-5,2.2827763063270845e-6,5.8886832756978455e-6,1.8621685926243268e-5,2.404044880376366e-6,-10.891183746377289,0.2136605912832796
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,4,5,1,964779,2,88800,2.148697172967314e-12,0.9999809833509238,0.9999714750263856,0.9999904916754618,4.240067131271849e-6,2.073013612443886e-6,2.0694641429118948e-5,1.465840463495114e-6,2.173020215607066e-6,2.069470168734717e-5,1.5365573301103026e-6,-10.785632847588555,0.20489084322953394
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,5,6,1,875977,6,91433,7.819316971486209e-12,0.9999762291886547,0.9999619667018474,0.9999809833509238,5.079055938376115e-6,6.849494906829745e-6,2.7544136335948694e-5,2.796285009635018e-6,7.226673652451197e-6,2.7544220052119344e-5,2.9502771643341826e-6,-10.499717842847296,0.18440151252518203
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,6,7,1,784538,5,77496,8.123530291100791e-12,0.9999667208641165,0.9999572125395784,0.9999762291886547,5.824041523062417e-6,6.373177589868178e-6,3.391731392581687e-5,2.8501625823851423e-6,6.704322612004089e-6,3.391741795077819e-5,2.9982642206891722e-6,-10.291581871672111,0.17171823254102658
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,7,8,1,707037,7,70388,1.40029022384373e-11,0.9999572125395784,0.9999429500527712,0.9999714750263856,6.922460773737737e-6,9.900471969642323e-6,4.3817785895459195e-5,3.7420081465875567e-6,1.0419155170245274e-5,4.3817938930491066e-5,3.938070493069681e-6,-10.035467259807486,0.15798926826130583
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,8,9,1,636642,4,61095,9.868977247509845e-12,0.9999524583773094,0.9999334417282331,0.9999667208641165,7.6018319770852836e-6,6.282965936900173e-6,5.010075183235937e-5,3.141473099519344e-6,6.599652693277016e-6,5.010092460517382e-5,3.2998263466205425e-6,-9.90147109485066,0.15173797500439368
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,9,10,1,575543,5,54606,1.5094482381858542e-11,0.9999429500527712,0.999923933403695,0.9999572125395784,8.536952212542623e-6,8.687448201090101e-6,5.878820003344947e-5,3.885128069694759e-6,9.120134977997674e-6,5.8788410542304024e-5,4.078648354912863e-6,-9.741565822107056,0.14522342111976327
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,10,11,1,520932,9,46977,3.3165606235122616e-11,0.999928687565964,0.9999049167546187,0.9999429500527712,1.0297455801161557e-5,1.727672709681878e-5,7.606492713026825e-5,5.758859284508194e-6,1.8092670659115993e-5,7.606528688352159e-5,6.030890219458558e-6,-9.48391854849879,0.13538684374715906
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,11,12,1,473946,4,41216,1.780762215488742e-11,0.9999191792414259,0.9998906542678115,0.9999381958905021,1.1128361013904303e-5,8.439780059331653e-6,8.45047071895999e-5,4.2198722221563905e-6,8.82347750895583e-6,8.450510255809235e-5,4.4117387544349804e-6,-9.378698640121398,0.1316997568197482
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,12,13,1,432726,9,47553,4.8064625377413977e-11,0.9998954084300805,0.9998668834564661,0.9999191792414259,1.311067394250326e-5,2.0798380499438445e-5,1.0530308768903834e-4,6.932721403999377e-6,2.200784946630965e-5,1.053036993467844e-4,7.335949821659074e-6,-9.158662007943013,0.12451656208661539
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,13,14,1,385164,5,41123,3.3704218809234395e-11,0.9998859001055425,0.999852620969659,0.9999096709168878,1.433811545547429e-5,1.298148321234591e-5,1.1828457090138425e-4,5.805458100220247e-6,1.3713658804168952e-5,1.1828526681934277e-4,6.132934661127877e-6,-9.042411335569744,0.12123074943472867
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,14,15,1,344036,1,40088,8.448769914465243e-12,0.9998811459432734,0.9998478668073899,0.9999049167546187,1.4629664453317232e-5,2.90667255752305e-6,1.211912434589073e-4,2.906668333147302e-6,3.086500726099296e-6,1.2119194360124994e-4,3.0865007260956206e-6,-9.018134958475299,0.1207294571194294
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,15,16,1,303947,2,34547,2.1648964634913453e-11,0.9998763917810043,0.9998383584828517,0.9999001625923496,1.5351472192111095e-5,6.580094555958769e-6,1.2777133801486606e-4,4.652814173312977e-6,6.9766022203036565e-6,1.2777205980616166e-4,4.933202739587825e-6,-8.965262664287563,0.12016268525328129
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,16,17,1,269398,4,30930,5.511600175794979e-11,0.999862129294197,0.9998240959960446,0.9998906542678115,1.705171495388041e-5,1.4847920177581125e-5,1.426192581924472e-4,7.423904973402574e-6,1.5752310667070974e-5,1.4262009021526347e-4,7.876155333291193e-6,-8.855326174807427,0.11957745236798803
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,17,18,1,238464,4,25371,7.034312000842406e-11,0.9998431126451208,0.9998003251846992,0.9998763917810043,1.9001892734498386e-5,1.6774020397208803e-5,1.59393278589656e-4,8.386939856369349e-6,1.771663569946385e-5,1.593942512979611e-4,8.85831784938437e-6,-8.744129856888609,0.11923216561202309
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,18,19,1,213089,4,22385,8.809394951646043e-11,0.9998240959960446,0.9997765543733539,0.999862129294197,2.119247357733475e-5,1.877149923271497e-5,1.7816477782237096e-4,9.385661523648213e-6,1.9812327725619072e-5,1.781659267173886e-4,9.90616386232348e-6,-8.632795269305626,0.11896915465788521
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,19,20,1,190700,3,23460,8.249482408912329e-11,0.9998098335092374,0.9997575377242777,0.9998478668073899,2.3055794172645556e-5,1.5731515469323546e-5,1.9389629329169452e-4,9.082523249204296e-6,1.676272640157346e-5,1.9389756592834968e-4,9.67796459996056e-6,-8.548180549026283,0.11893014209869689
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,20,21,1,167237,4,23343,1.4302292061716302e-10,0.999786062697892,0.9997290127506632,0.9998288501583136,2.5971231116996715e-5,2.3918152083570022e-5,2.1781444537526454e-4,1.1958933021430037e-5,2.57129725160465e-5,2.178160040554331e-4,1.285648625696073e-5,-8.431859869653344,0.11926069801693663
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,21,22,1,143890,1,20114,4.829940637406909e-11,0.9997765543733539,0.9997195044261251,0.9998240959960446,2.6884441032432527e-5,6.9497532837584265e-6,2.2476419865902295e-4,6.949729134181116e-6,7.472026600414698e-6,2.2476578148877976e-4,7.472026600362551e-6,-8.400451669107612,0.1196378035654003
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,22,23,1,123775,4,17444,2.611007723636634e-10,0.9997432752374704,0.9996767169657035,0.9998003251846992,3.136388070401691e-5,3.231670369622298e-5,2.5708090235524594e-4,1.61580907536676e-5,3.47671902026058e-5,2.5708300738093773e-4,1.7383595098676333e-5,-8.266111539299732,0.12203041025904889
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,23,24,1,106327,1,14552,8.845389541695178e-11,0.9997337669129323,0.9996624544788963,0.9997908168601611,3.274265221255504e-5,9.404948884102816e-6,2.6648585123934876e-4,9.404904657467072e-6,1.0095860192528055e-5,2.6648800049192866e-4,1.0095860192399426e-5,-8.230181341668793,0.12290001365443443
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,24,25,1,91774,1,11991,1.187313512095023e-10,0.9997242585883942,0.9996481919920891,0.999786062697892,3.450686035503148e-5,1.0896332294549655e-5,2.7738218353389843e-4,1.0896272929359203e-5,1.1658000886008068e-5,2.77384392151885e-4,1.1658000885810015e-5,-8.19010631643977,0.12443538397882957
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,25,26,1,79782,1,9272,1.5710702515560076e-10,0.999714750263856,0.9996291753430129,0.9997765543733539,3.671116338906991e-5,1.2534155573938984e-5,2.899163391078374e-4,1.253407702116486e-5,1.330751675083671e-5,2.899186262790155e-4,1.330751675054213e-5,-8.145910273396908,0.12666246613204946
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,26,27,1,70509,0,10037,0,0.999714750263856,0.9996291753430129,0.9997765543733539,3.671116338906991e-5,0,2.899163391078374e-4,NaN,0,2.899186262790155e-4,NaN,-8.145910273396908,0.12666246613204946
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,27,28,1,60472,1,10407,2.7346296427303287e-10,0.9996957336147798,0.9996054045316675,0.9997670460488157,4.026115189599699e-5,1.653657891255457e-5,3.06452918020392e-4,1.653644218276824e-5,1.8093652746616488e-5,3.0645534192229936e-4,1.809365274587605e-5,-8.090438516556793,0.13141716433852327
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,28,29,1,50064,0,8328,0,0.9996957336147798,0.9996054045316675,0.9997670460488157,4.026115189599699e-5,0,3.06452918020392e-4,NaN,0,3.0645534192229936e-4,NaN,-8.090438516556793,0.13141716433852327
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,29,30,1,41736,0,6901,0,0.9996957336147798,0.9996054045316675,0.9997670460488157,4.026115189599699e-5,0,3.06452918020392e-4,NaN,0,3.0645534192229936e-4,NaN,-8.090438516556793,0.13141716433852327
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,30,31,1,34835,3,5867,2.4724472130871707e-9,0.9996101586939365,0.9994627796635955,0.9997195044261251,6.39623942682696e-5,8.612028132625233e-5,3.925731993466443e-4,4.971942654260471e-5,9.404388714733542e-5,3.9257933181290636e-4,5.4296263500126656e-5,-7.842771921896607,0.1629925580043212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,31,32,1,28965,0,5470,0,0.9996101586939365,0.9994627796635955,0.9997195044261251,6.39623942682696e-5,0,3.925731993466443e-4,NaN,0,3.9257933181290636e-4,NaN,-7.842771921896607,0.1629925580043212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,32,33,1,23495,2,3116,3.6233982281238442e-9,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,8.512449457331348e-5,4.7769769391995775e-4,6.018954539198668e-5,9.117432530999271e-5,4.777074496815433e-4,6.446998362981369e-5,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,33,34,1,20377,0,3758,0,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,0,4.7769769391995775e-4,NaN,0,4.777074496815433e-4,NaN,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,34,35,1,16619,0,3872,0,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,0,4.7769769391995775e-4,NaN,0,4.777074496815433e-4,NaN,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,35,36,1,12747,0,3587,0,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,0,4.7769769391995775e-4,NaN,0,4.777074496815433e-4,NaN,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,36,37,1,9160,0,2345,0,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,0,4.7769769391995775e-4,NaN,0,4.777074496815433e-4,NaN,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,37,38,1,6815,0,1674,0,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,0,4.7769769391995775e-4,NaN,0,4.777074496815433e-4,NaN,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,38,39,1,5141,0,1063,0,0.9995245837730934,0.9993154006332544,0.9996672086411653,8.780905091315299e-5,0,4.7769769391995775e-4,NaN,0,4.777074496815433e-4,NaN,-7.646512042794535,0.18390127269375864
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,39,40,1,4078,1,621,6.014673638395175e-8,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,2.452182442373713e-4,7.22915938157329e-4,2.4518817640030926e-4,0.00026546323334218213,7.229557648286687e-4,2.6546323100375867e-4,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,40,41,1,3456,0,829,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,41,42,1,2627,0,723,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,42,43,1,1904,0,568,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,43,44,1,1336,0,465,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,44,45,1,871,0,259,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,45,46,1,612,0,185,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,46,47,1,427,0,117,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,47,48,1,310,0,201,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,0,7.22915938157329e-4,NaN,0,7.229557648286687e-4,NaN,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Unboosted,115,48,NA,NA,109,0,109,0,0.9992773673351019,0.9985404721833966,0.99964343782982,2.6031995846885237e-4,NA,NA,NA,NA,7.229557648286687e-4,NA,-7.232162520486841,0.36033771221359884
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,0,1,1,NA,NA,NA,0,1,1,1,0,0,0,0,0,0,0,NA,NA
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,1,2,1,1262057,1,26025,6.27830491686069e-13,1,0.9999952458377309,1,7.923569251002942e-7,7.923572390153536e-7,7.923572390153536e-7,7.923569251002943e-7,8.006123082933828e-7,7.923575529585249e-7,8.006123082933186e-7,-14.04825309125176,0.9999999999646778
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,2,3,1,1236031,2,88224,1.3090974357184209e-12,1,0.9999952458377309,1,1.3917322263011026e-6,1.6180823943736039e-6,2.4104396333889574e-6,1.14415610790959e-6,1.6779677796626948e-6,2.410441256474644e-6,1.1865023956116085e-6,-12.935700733248485,0.5773779291470412
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,3,4,1,1147805,3,79621,2.277121298086717e-12,0.9999952458377309,0.9999904916754618,1,2.0528046380134824e-6,2.61368438018653e-6,5.024124013575487e-6,1.5090094084363875e-6,2.707598333202466e-6,5.0241290522443925e-6,1.5632326265303933e-6,-12.20125844197773,0.4085912066048089
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,4,5,1,1068181,1,63033,8.764168303404413e-13,0.9999952458377309,0.9999904916754618,1,2.256192672353002e-6,9.361709298330526e-7,5.96029494340854e-6,9.361704916249451e-7,9.64632706450692e-7,5.960300420423892e-6,9.646327064505797e-7,-12.03038967204597,0.37853899314336104
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,5,6,1,1005147,5,70864,4.948949282563559e-12,0.9999904916754618,0.9999809833509238,0.9999952458377309,3.168468996946943e-6,4.9743967797745e-6,1.093469172318304e-5,2.224612336253503e-6,5.156167420756152e-6,1.0934709572570647e-5,2.30590817122844e-6,-11.42356846362395,0.28976568809588904
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,6,7,1,934278,6,60941,6.873877601920277e-12,0.9999857375131929,0.9999762291886547,0.9999904916754618,4.112506027857835e-6,6.4220713749012604e-6,1.73567630980843e-5,2.6217912413345597e-6,6.638603813103387e-6,1.7356801569012e-5,2.71019865775141e-6,-10.961526107122964,0.2369432750657689
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,7,8,1,873331,3,56809,3.933371747645967e-12,0.9999809833509238,0.9999714750263856,0.9999904916754618,4.56571985793605e-6,3.435123681628157e-6,2.0791886779712458e-5,1.983266175896595e-6,3.550611000976418e-6,2.079193115072606e-5,2.0499462171981514e-6,-10.780945571965406,0.21959551308424025
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,8,9,1,816519,3,48961,4.4997694241381004e-12,0.9999762291886547,0.9999667208641165,0.9999857375131929,5.034401045516543e-6,3.6741337311195453e-6,2.4466020510832e-5,2.1212582017966593e-6,3.7877018371616477e-6,2.446607163149993e-5,2.186830675291396e-6,-10.618223231546079,0.2057757491626895
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,9,10,1,767555,5,46345,8.486992593907812e-12,0.9999714750263856,0.9999572125395784,0.9999809833509238,5.816470616500535e-6,6.514191165453941e-6,3.098021167628595e-5,2.913225364176895e-6,6.716999382036057e-6,3.098028401440309e-5,3.003933444594399e-6,-10.38215955534801,0.18775330828146242
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,10,11,1,721205,2,39733,3.8451540350063674e-12,0.9999667208641165,0.9999524583773094,0.9999809833509238,6.138080910562049e-6,2.7731366255086974e-6,3.375334830179464e-5,1.9609009941251416e-6,2.8516940845170834e-6,3.375342448517166e-5,2.016452225029543e-6,-10.296428679565777,0.1818567505055897
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,11,12,1,681470,1,35042,2.153312956448273e-12,0.9999667208641165,0.9999524583773094,0.9999762291886547,6.311029073823619e-6,1.4674160271178483e-6,3.522076432891249e-5,1.467414950462555e-6,1.506140913037683e-6,3.522084158895056e-5,1.5061409130372558e-6,-10.253872559981513,0.1791908163680375
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,12,13,1,646427,2,46511,4.78621676619859e-12,0.9999619667018474,0.9999477042150403,0.9999762291886547,6.679422993701863e-6,3.0939301730899234e-6,3.8314694502002416e-5,2.187735621551075e-6,3.2093945396966e-6,3.831477654818218e-5,2.269384642519622e-6,-10.169674925525971,0.1743368882969796
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,13,14,1,599914,1,41691,2.7785788769391644e-12,0.9999619667018474,0.9999477042150403,0.9999714750263856,6.884250103915412e-6,1.6669055898012048e-6,3.9981600091803616e-5,1.6669042005135032e-6,1.7269129014209038e-6,3.998168352723108e-5,1.72691290142026e-6,-10.127089120543195,0.172191982577168
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,14,15,1,558222,0,42984,0,0.9999619667018474,0.9999477042150403,0.9999714750263856,6.884250103915412e-6,0,3.9981600091803616e-5,NaN,0,3.998168352723108e-5,NaN,-10.127089120543195,0.172191982577168
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,15,16,1,515238,1,38421,3.766908502333399e-12,0.9999619667018474,0.9999429500527712,0.9999714750263856,7.152573537351321e-6,1.9408506360167535e-6,4.192245072782037e-5,1.940848752565244e-6,2.0160192892725598e-6,4.1922536046664044e-5,2.0160192892715357e-6,-10.079687022485,0.17062119976942233
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,16,17,1,476816,1,36372,4.3984460616604786e-12,0.9999572125395784,0.9999429500527712,0.9999714750263856,7.453667047947054e-6,2.0972450588906414e-6,4.4019695786711016e-5,2.0972428596710696e-6,2.180409241010445e-6,4.4019783304821396e-5,2.180409241009149e-6,-10.030871404530927,0.1693328454699743
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,17,18,1,440443,0,30294,0,0.9999572125395784,0.9999429500527712,0.9999714750263856,7.453667047947054e-6,0,4.4019695786711016e-5,NaN,0,4.4019783304821396e-5,NaN,-10.030871404530927,0.1693328454699743
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,18,19,1,410149,1,26451,5.944533034643242e-12,0.9999572125395784,0.9999381958905021,0.9999667208641165,7.842248546743691e-6,2.4381383350928567e-6,4.645783412180387e-5,2.4381353628317747e-6,2.5193803332132428e-6,4.645792461212056e-5,2.5193803332112438e-6,-9.976963502043342,0.16881108993303212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,19,20,1,383697,0,30200,0,0.9999572125395784,0.9999381958905021,0.9999667208641165,7.842248546743691e-6,0,4.645783412180387e-5,NaN,0,4.645792461212056e-5,NaN,-9.976963502043342,0.16881108993303212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,20,21,1,353497,0,33935,0,0.9999572125395784,0.9999381958905021,0.9999667208641165,7.842248546743691e-6,0,4.645783412180387e-5,NaN,0,4.645792461212056e-5,NaN,-9.976963502043342,0.16881108993303212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,21,22,1,319562,0,30713,0,0.9999572125395784,0.9999381958905021,0.9999667208641165,7.842248546743691e-6,0,4.645783412180387e-5,NaN,0,4.645792461212056e-5,NaN,-9.976963502043342,0.16881108993303212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,22,23,1,288849,0,27498,0,0.9999572125395784,0.9999381958905021,0.9999667208641165,7.842248546743691e-6,0,4.645783412180387e-5,NaN,0,4.645792461212056e-5,NaN,-9.976963502043342,0.16881108993303212
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,23,24,1,261351,2,24798,2.928093812069275e-11,0.9999477042150403,0.999923933403695,0.9999619667018474,9.527732703864351e-6,7.652543896904928e-6,5.41103780187088e-5,5.411144978198131e-6,8.033709444830508e-6,5.411049778986637e-5,5.680690426476237e-6,-9.824482346760995,0.1760887195156571
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,24,25,1,236551,0,22446,0,0.9999477042150403,0.999923933403695,0.9999619667018474,9.527732703864351e-6,0,5.41103780187088e-5,NaN,0,5.411049778986637e-5,NaN,-9.824482346760995,0.1760887195156571
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,25,26,1,214105,0,16448,0,0.9999477042150403,0.999923933403695,0.9999619667018474,9.527732703864351e-6,0,5.41103780187088e-5,NaN,0,5.411049778986637e-5,NaN,-9.824482346760995,0.1760887195156571
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,26,27,1,197657,0,18966,0,0.9999477042150403,0.999923933403695,0.9999619667018474,9.527732703864351e-6,0,5.41103780187088e-5,NaN,0,5.411049778986637e-5,NaN,-9.824482346760995,0.1760887195156571
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,27,28,1,178691,1,23125,3.1318220097146807e-11,0.9999429500527712,0.9999144250791568,0.9999619667018474,1.1049486637417587e-5,5.596252749159163e-6,5.9706630767867965e-5,5.5962370901148386e-6,5.983437844047676e-6,5.970676619820482e-5,5.983437844020899e-6,-9.726065207334484,0.18507360371094148
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,28,29,1,155565,1,19440,4.132177847152746e-11,0.9999381958905021,0.9999049167546187,0.9999572125395784,1.2783031663552291e-5,6.428181146144698e-6,6.613481191401267e-5,6.428160485355071e-6,6.856617836119977e-6,6.613496800521661e-5,6.8566178360796825e-6,-9.623812934266276,0.19329981524887177
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,29,30,1,136124,0,16501,0,0.9999381958905021,0.9999049167546187,0.9999572125395784,1.2783031663552291e-5,0,6.613481191401267e-5,NaN,0,6.613496800521661e-5,NaN,-9.623812934266276,0.19329981524887177
moderna,covidemergency,mRNA-1273,COVID-19 A&E attendance,Boosted,42,30,31,1,119623,0,14986,0,0.9999381958905021,0.9999049167546187,0.9999572125395784,1.2783031663552291e-5,0,6.613481191401267e-5,NaN,0,6.613496800521661e-5,NaN,-9.623812934266276,0.19329981524887177
